    
台東綺麗渡假村,高級雙床房,1 房 x 1 晚,NT$,7403,稅金和服務費,NT$,1147,總價,NT$,8550      
台東綺麗渡假村,豪華雙床房,1 房 x 1 晚,NT$,7403,稅金和服務費,NT$,1147,總價,NT$,8550      
台東綺麗渡假村,別墅 (111),1 房 x 1 晚,NT$,7792,稅金和服務費,NT$,1208,總價,NT$,9000      
台東綺麗渡假村,高級三人房,1 房 x 1 晚,NT$,9974,稅金和服務費,NT$,1546,總價,NT$,11520      
台東綺麗渡假村,綺麗套房,1 房 x 1 晚,NT$,14805,稅金和服務費,NT$,2295,總價,NT$,17100      
台東綺麗渡假村,別墅 (301),1 房 x 1 晚,NT$,14805,稅金和服務費,NT$,2295,總價,NT$,17100      
台東綺麗渡假村,別墅 (201),1 房 x 1 晚,NT$,15584,稅金和服務費,NT$,2416,總價,NT$,18000      
台東綺麗渡假村,別墅 (202),1 房 x 1 晚,NT$,18390,稅金和服務費,NT$,2850,總價,NT$,21240      
台東綺麗渡假村,別墅 (505),1 房 x 1 晚,NT$,24156,稅金和服務費,NT$,3744,總價,NT$,27900      
名世大飯店,經濟客房& 1 張標準雙人床& 無窗戶,1 房 x 1 晚,NT$,764,稅金和服務費,NT$,118,總價,NT$,882      
名世大飯店,商務雙人房,1 房 x 1 晚,NT$,919,稅金和服務費,NT$,143,總價,NT$,1062      
名世大飯店,商務雙床房& 2 張單人床,1 房 x 1 晚,NT$,997,稅金和服務費,NT$,155,總價,NT$,1152      
合悅飯店,精緻四人房,1 房 x 1 晚,NT$,1645,稅金和服務費,NT$,255,總價,NT$,1900      
名世大飯店,高級客房,1 房 x 1 晚,NT$,1153,稅金和服務費,NT$,179,總價,NT$,1332      
名世大飯店,三人房,1 房 x 1 晚,NT$,1309,稅金和服務費,NT$,203,總價,NT$,1512      
名世大飯店,豪華雙人房,1 房 x 1 晚,NT$,1387,稅金和服務費,NT$,215,總價,NT$,1602      
名世大飯店,家庭標準客房,1 房 x 1 晚,NT$,1543,稅金和服務費,NT$,239,總價,NT$,1782      
台糖長榮酒店 (台南),豪華雙床房& 2 張單人床,1 房 x 1 晚,NT$,5714,稅金和服務費,NT$,886,總價,NT$,6600      
吉美民宿,舒適雙人房,1 房 x 1 晚,NT$,1635,稅金和服務費,NT$,253,總價,NT$,1888      
吉美民宿,經典雙人房,1 房 x 1 晚,NT$,1635,稅金和服務費,NT$,253,總價,NT$,1888      
吉美民宿,豪華四人房& 露台,1 房 x 1 晚,NT$,2616,稅金和服務費,NT$,405,總價,NT$,3021      
吉美民宿,經典四人房,1 房 x 1 晚,NT$,2616,稅金和服務費,NT$,405,總價,NT$,3021      
吉美民宿,豪華客房& 1 間臥室& 2 間浴室,1 房 x 1 晚,NT$,3679,稅金和服務費,NT$,570,總價,NT$,4249      
吉野精棧,經典雙人房(含露台),1 房 x 1 晚,NT$,3247,稅金和服務費,NT$,503,總價,NT$,3750      
吉野精棧,四人房,1 房 x 1 晚,NT$,4329,稅金和服務費,NT$,671,總價,NT$,5000      
吉野精棧,經典四人房(含露台),1 房 x 1 晚,NT$,4762,稅金和服務費,NT$,738,總價,NT$,5500      
同•居,經典共用宿舍& 男女混合宿舍 (Bunk bed& 6 Beds),1 房 x 1 晚,NT$,519,稅金和服務費,NT$,804,總價,NT$,1323      
同•居,經典共用宿舍& 僅限男士 (Bunk bed&6 Beds),1 房 x 1 晚,NT$,519,稅金和服務費,NT$,804,總價,NT$,1323      
同•居,經濟共用宿舍& 1 間臥室,1 房 x 1 晚,NT$,3117,稅金和服務費,NT$,483,總價,NT$,3600      
同•居,時尚樓中樓客房& 1 張標準雙人床& 庭院& 樓中樓,1 房 x 1 晚,NT$,2597,稅金和服務費,NT$,403,總價,NT$,3000      
同•居,經典共用宿舍& 僅限女士 (Bunk bed& 6 Beds),1 房 x 1 晚,NT$,519,稅金和服務費,NT$,804,總價,NT$,1323      
同•居,特色雙人房& 1 張加大雙人床& 共用浴室,1 房 x 1 晚,NT$,1732,稅金和服務費,NT$,268,總價,NT$,2000      
名人堂花園大飯店,棒球經典雙人客房,1 房 x 1 晚,NT$,6753,稅金和服務費,NT$,1047,總價,NT$,7800      
名人堂花園大飯店,史努比主題雙人客房,1 房 x 1 晚,NT$,7879,稅金和服務費,NT$,1221,總價,NT$,9100      
名人堂花園大飯店,棒球經典四人客房,1 房 x 1 晚,NT$,8442,稅金和服務費,NT$,1308,總價,NT$,9750      
名人堂花園大飯店,史努比主題三人帳篷房,1 房 x 1 晚,NT$,8442,稅金和服務費,NT$,1308,總價,NT$,9750      
吉野精棧,雙人房,1 房 x 1 晚,NT$,2900,稅金和服務費,NT$,450,總價,NT$,3350      
名人堂花園大飯店,史努比主題四人客房,1 房 x 1 晚,NT$,9567,稅金和服務費,NT$,1483,總價,NT$,11050      
名人堂花園大飯店,豪華三人帳篷房,1 房 x 1 晚,NT$,6190,稅金和服務費,NT$,960,總價,NT$,7150      
名人堂花園大飯店,老兄弟懷舊雙人客房,1 房 x 1 晚,NT$,7316,稅金和服務費,NT$,1134,總價,NT$,8450      
名人堂花園大飯店,老兄弟懷舊四人客房,1 房 x 1 晚,NT$,9004,稅金和服務費,NT$,1396,總價,NT$,10400      
合悅飯店,全景雙人房,1 房 x 1 晚,NT$,1299,稅金和服務費,NT$,201,總價,NT$,1500      
名竹旅社,舒適樓中樓客房,1 房 x 1 晚,NT$,2961,稅金和服務費,NT$,459,總價,NT$,3420      
名都觀光渡假大飯店,爵士客房(三大床),1 房 x 1 晚,NT$,5649,稅金和服務費,NT$,876,總價,NT$,6525      
名都觀光渡假大飯店,豪華客房(二小床),1 房 x 1 晚,NT$,2727,稅金和服務費,NT$,423,總價,NT$,3150      
名都觀光渡假大飯店,尊榮客房(二大床),1 房 x 1 晚,NT$,3818,稅金和服務費,NT$,592,總價,NT$,4410      
名都觀光渡假大飯店,豪華客房(一大床),1 房 x 1 晚,NT$,2727,稅金和服務費,NT$,423,總價,NT$,3150      
君品酒店,高級雙人房& 1 張標準雙人床,1 房 x 1 晚,NT$,4571,稅金和服務費,NT$,709,總價,NT$,5280      
君品酒店,高級雙床房& 2 張單人床,1 房 x 1 晚,NT$,4571,稅金和服務費,NT$,709,總價,NT$,5280      
君品酒店,豪華雙人房& 1 張標準雙人床,1 房 x 1 晚,NT$,3879,稅金和服務費,NT$,601,總價,NT$,4480      
君品酒店,豪華雙床房& 2 張單人床,1 房 x 1 晚,NT$,3879,稅金和服務費,NT$,601,總價,NT$,4480      
君品酒店,豪華雙人房& 1 張標準雙人床,1 房 x 1 晚,NT$,4883,稅金和服務費,NT$,757,總價,NT$,5640      
君品酒店,豪華雙床房& 2 張單人床,1 房 x 1 晚,NT$,4883,稅金和服務費,NT$,757,總價,NT$,5640      
君品酒店,豪華四人房& 2 張標準雙人床,1 房 x 1 晚,NT$,7403,稅金和服務費,NT$,1147,總價,NT$,8550      
君品酒店,豪華四人房& 2 張標準雙人床,1 房 x 1 晚,NT$,8225,稅金和服務費,NT$,1275,總價,NT$,9500      
君品酒店,豪華四人房& 2 張標準雙人床,1 房 x 1 晚,NT$,9437,稅金和服務費,NT$,1463,總價,NT$,10900      
君品酒店,豪華四人房& 2 張標準雙人床,1 房 x 1 晚,NT$,8494,稅金和服務費,NT$,1316,總價,NT$,9810      
君品酒店,高級雙人房& 1 張標準雙人床,1 房 x 1 晚,NT$,3588,稅金和服務費,NT$,556,總價,NT$,4144      
君品酒店,高級雙床房& 2 張單人床,1 房 x 1 晚,NT$,3588,稅金和服務費,NT$,556,總價,NT$,4144      
呼吸民宿,雙人房 (Water),1 房 x 1 晚,NT$,1356,稅金和服務費,NT$,210,總價,NT$,1566      
呼吸民宿,雙人房 (Water),1 房 x 1 晚,NT$,1558,稅金和服務費,NT$,242,總價,NT$,1800      
呼吸民宿,雙人房 (Air),1 房 x 1 晚,NT$,1356,稅金和服務費,NT$,210,總價,NT$,1566      
呼吸民宿,雙人房 (Air),1 房 x 1 晚,NT$,1558,稅金和服務費,NT$,242,總價,NT$,1800      
呼吸民宿,雙人房 (Four Seasons),1 房 x 1 晚,NT$,1732,稅金和服務費,NT$,268,總價,NT$,2000      
呼吸民宿,雙人房 (Four Seasons),1 房 x 1 晚,NT$,1506,稅金和服務費,NT$,234,總價,NT$,1740      
呼吸民宿,家庭客房 (Sea),1 房 x 1 晚,NT$,3290,稅金和服務費,NT$,510,總價,NT$,3800      
和樂商務旅館,商務雙人房& 1 張加大雙人床& 非吸煙房,1 房 x 1 晚,NT$,1714,稅金和服務費,NT$,266,總價,NT$,1980      
和樂商務旅館,商務四人房& 2 張加大雙人床& 非吸煙房,1 房 x 1 晚,NT$,2840,稅金和服務費,NT$,440,總價,NT$,3280      
和樂商務旅館,豪華雙人房& 1 張加大雙人床& 非吸煙房,1 房 x 1 晚,NT$,2840,稅金和服務費,NT$,440,總價,NT$,3280      
和樂商務旅館,都會雙人房& 1 張加大雙人床& 非吸煙房,1 房 x 1 晚,NT$,2407,稅金和服務費,NT$,373,總價,NT$,2780      
和斯頓精緻溫泉旅館,山水雅緻房,1 房 x 1 晚,NT$,9269,稅金和服務費,NT$,1437,總價,NT$,10706      
和斯頓精緻溫泉旅館,風格四人房& 1 間臥室& 浴缸,1 房 x 1 晚,NT$,11734,稅金和服務費,NT$,1819,總價,NT$,13552      
和斯頓精緻溫泉旅館,家庭客房& 1 間臥室& 浴缸,1 房 x 1 晚,NT$,12141,稅金和服務費,NT$,1882,總價,NT$,14022      
和斯頓精緻溫泉旅館,家庭客房& 1 間臥室& 浴缸,1 房 x 1 晚,NT$,12325,稅金和服務費,NT$,1910,總價,NT$,14235      
和斯頓精緻溫泉旅館,全景四人房& 1 間臥室& 浴缸& 高層,1 房 x 1 晚,NT$,11734,稅金和服務費,NT$,1819,總價,NT$,13552      
和斯頓精緻溫泉旅館,山水雅緻房,1 房 x 1 晚,NT$,9085,稅金和服務費,NT$,1408,總價,NT$,10493      
和斯頓精緻溫泉旅館,風格四人房& 1 間臥室& 浴缸,1 房 x 1 晚,NT$,11918,稅金和服務費,NT$,1847,總價,NT$,13765      
和斯頓精緻溫泉旅館,全景四人房& 1 間臥室& 浴缸& 高層,1 房 x 1 晚,NT$,11918,稅金和服務費,NT$,1847,總價,NT$,13765      
和昕商旅,行動屋& 男女混合宿舍,1 房 x 1 晚,NT$,982,稅金和服務費,NT$,152,總價,NT$,1134      
和昕商旅,標準雙人房& 1 張標準雙人床,1 房 x 1 晚,NT$,2174,稅金和服務費,NT$,337,總價,NT$,2511      
和昕商旅,標準雙人房& 1 張標準雙人床,1 房 x 1 晚,NT$,2416,稅金和服務費,NT$,374,總價,NT$,2790      
和昕商旅,豪華雙人房& 1 張標準雙人床,1 房 x 1 晚,NT$,2727,稅金和服務費,NT$,423,總價,NT$,3150      
和昕商旅,豪華雙人房& 浴缸,1 房 x 1 晚,NT$,2595,稅金和服務費,NT$,402,總價,NT$,2997      
和昕商旅,豪華雙人房& 浴缸,1 房 x 1 晚,NT$,2883,稅金和服務費,NT$,447,總價,NT$,3330      
和昕商旅,三人房,1 房 x 1 晚,NT$,2875,稅金和服務費,NT$,446,總價,NT$,3321      
和昕商旅,行動屋& 男女混合宿舍,1 房 x 1 晚,NT$,1091,稅金和服務費,NT$,169,總價,NT$,1260      
和昕商旅,三人房,1 房 x 1 晚,NT$,3195,稅金和服務費,NT$,495,總價,NT$,3690      
和昕商旅,標準雙人房& 1 張標準雙人床 (無窗),1 房 x 1 晚,NT$,2104,稅金和服務費,NT$,326,總價,NT$,2430      
和昕商旅,豪華雙人房& 1 張標準雙人床,1 房 x 1 晚,NT$,2455,稅金和服務費,NT$,380,總價,NT$,2835      
和昕商旅,標準雙人房& 1 張標準雙人床 (無窗),1 房 x 1 晚,NT$,1894,稅金和服務費,NT$,293,總價,NT$,2187      
和逸台北民生館,舒適雙床房& 2 張單人床,1 房 x 1 晚,NT$,2700,稅金和服務費,NT$,419,總價,NT$,3119      
和逸台北民生館,舒適雙床房& 2 張單人床& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,2700,稅金和服務費,NT$,419,總價,NT$,3119      
和逸台北民生館,舒適客房& 1 張特大雙人床& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,2700,稅金和服務費,NT$,419,總價,NT$,3119      
和逸台北民生館,和逸客房 (一大床) ,1 房 x 1 晚,NT$,3075,稅金和服務費,NT$,477,總價,NT$,3552      
和逸台北民生館,和逸客房 (一大床) ,1 房 x 1 晚,NT$,4100,稅金和服務費,NT$,636,總價,NT$,4736      
和逸台北民生館,和逸客房 (兩單床),1 房 x 1 晚,NT$,3075,稅金和服務費,NT$,477,總價,NT$,3552      
和逸台北民生館,和逸客房 (兩單床),1 房 x 1 晚,NT$,4100,稅金和服務費,NT$,636,總價,NT$,4736      
和逸台北民生館,和逸客房 (兩單床),1 房 x 1 晚,NT$,4100,稅金和服務費,NT$,636,總價,NT$,4736      
和逸台北民生館,和逸客房 (一大床)& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,3200,稅金和服務費,NT$,496,總價,NT$,3696      
吉美民宿,豪華雙人房,1 房 x 1 晚,NT$,1635,稅金和服務費,NT$,253,總價,NT$,1888      
和逸台北民生館,景隅客房 (一大床),1 房 x 1 晚,NT$,3450,稅金和服務費,NT$,535,總價,NT$,3985      
和逸台北民生館,和逸客房 (兩單床)& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,3200,稅金和服務費,NT$,496,總價,NT$,3696      
和逸台北民生館,景隅客房 (一大床),1 房 x 1 晚,NT$,4600,稅金和服務費,NT$,713,總價,NT$,5313      
和逸台北民生館,景隅客房 (一大床),1 房 x 1 晚,NT$,4600,稅金和服務費,NT$,713,總價,NT$,5313      
和逸台北民生館,景隅客房(兩小床),1 房 x 1 晚,NT$,3450,稅金和服務費,NT$,535,總價,NT$,3985      
和逸台北民生館,景隅客房(兩小床),1 房 x 1 晚,NT$,4600,稅金和服務費,NT$,713,總價,NT$,5313      
和逸台北民生館,景隅客房 (一大床)& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,3700,稅金和服務費,NT$,574,總價,NT$,4274      
和逸台北民生館,景隅客房(兩小床)& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,3700,稅金和服務費,NT$,574,總價,NT$,4274      
和逸台北民生館,景隅客房(兩小床),1 房 x 1 晚,NT$,4600,稅金和服務費,NT$,713,總價,NT$,5313      
和逸台北民生館,和逸客房 (一大床) ,1 房 x 1 晚,NT$,4100,稅金和服務費,NT$,636,總價,NT$,4736      
和逸台北民生館,舒適雙床房& 2 張單人床,1 房 x 1 晚,NT$,3600,稅金和服務費,NT$,558,總價,NT$,4158      
和逸台北民生館,舒適客房& 1 張特大雙人床,1 房 x 1 晚,NT$,3600,稅金和服務費,NT$,558,總價,NT$,4158      
和逸台北民生館,舒適客房& 1 張特大雙人床,1 房 x 1 晚,NT$,2700,稅金和服務費,NT$,419,總價,NT$,3119      
和逸台北忠孝館,舒適雙床房& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,2900,稅金和服務費,NT$,450,總價,NT$,3350      
和逸台北忠孝館,和逸雙床房& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,3400,稅金和服務費,NT$,527,總價,NT$,3927      
和逸台北忠孝館,舒適雙人房,1 房 x 1 晚,NT$,3525,稅金和服務費,NT$,546,總價,NT$,4071      
和逸台北忠孝館,舒適雙人房,1 房 x 1 晚,NT$,4700,稅金和服務費,NT$,729,總價,NT$,5429      
和逸台北忠孝館,舒適雙床房,1 房 x 1 晚,NT$,3525,稅金和服務費,NT$,546,總價,NT$,4071      
和逸台北忠孝館,舒適雙床房,1 房 x 1 晚,NT$,4700,稅金和服務費,NT$,729,總價,NT$,5429      
和逸台北忠孝館,和逸大床房,1 房 x 1 晚,NT$,4500,稅金和服務費,NT$,698,總價,NT$,5198      
和逸台北忠孝館,和逸大床房,1 房 x 1 晚,NT$,6000,稅金和服務費,NT$,930,總價,NT$,6930      
和逸台北忠孝館,和逸雙床房,1 房 x 1 晚,NT$,4500,稅金和服務費,NT$,698,總價,NT$,5198      
和逸台北忠孝館,和逸雙床房,1 房 x 1 晚,NT$,6000,稅金和服務費,NT$,930,總價,NT$,6930      
和逸台北忠孝館,舒適雙人房& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,2900,稅金和服務費,NT$,450,總價,NT$,3350      
和逸台北忠孝館,和逸大床房& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,3400,稅金和服務費,NT$,527,總價,NT$,3927      
和逸飯店‧桃園館,舒適客房一大床& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,4500,稅金和服務費,NT$,698,總價,NT$,5198      
和逸飯店‧桃園館,舒適客房二小床& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,4500,稅金和服務費,NT$,698,總價,NT$,5198      
和逸飯店‧桃園館,舒適客房二小床,1 房 x 1 晚,NT$,5360,稅金和服務費,NT$,831,總價,NT$,6191      
和逸飯店‧桃園館,舒適客房二小床,1 房 x 1 晚,NT$,5700,稅金和服務費,NT$,884,總價,NT$,6584      
和逸飯店‧桃園館,舒適客房二小床,1 房 x 1 晚,NT$,6700,稅金和服務費,NT$,1039,總價,NT$,7739      
和逸飯店‧桃園館,舒適客房一大床,1 房 x 1 晚,NT$,5360,稅金和服務費,NT$,831,總價,NT$,6191      
和逸飯店‧桃園館,舒適客房一大床,1 房 x 1 晚,NT$,5700,稅金和服務費,NT$,884,總價,NT$,6584      
和逸飯店‧桃園館,舒適客房一大床,1 房 x 1 晚,NT$,6700,稅金和服務費,NT$,1039,總價,NT$,7739      
和逸飯店‧桃園館,和逸家庭客房& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,7200,稅金和服務費,NT$,1116,總價,NT$,8316      
和逸飯店‧桃園館,和逸家庭客房,1 房 x 1 晚,NT$,8160,稅金和服務費,NT$,1265,總價,NT$,9425      
和逸飯店‧桃園館,和逸家庭客房,1 房 x 1 晚,NT$,8200,稅金和服務費,NT$,1271,總價,NT$,9471      
和逸飯店‧桃園館,和逸家庭客房,1 房 x 1 晚,NT$,10200,稅金和服務費,NT$,1581,總價,NT$,11781      
名竹旅社,舒適四人房,1 房 x 1 晚,NT$,2649,稅金和服務費,NT$,411,總價,NT$,3060      
和逸飯店‧桃園館,景隅家庭房,1 房 x 1 晚,NT$,13200,稅金和服務費,NT$,2046,總價,NT$,15246      
和逸飯店‧桃園館,景隅家庭房,1 房 x 1 晚,NT$,10560,稅金和服務費,NT$,1637,總價,NT$,12197      
和逸高雄中山館,舒適客房& 1 張特大雙人床& 無窗戶& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,2400,稅金和服務費,NT$,372,總價,NT$,2772      
和逸高雄中山館,舒適雙床房& 無窗戶& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,2400,稅金和服務費,NT$,372,總價,NT$,2772      
和逸高雄中山館,舒適雙床房& 無窗戶,1 房 x 1 晚,NT$,2850,稅金和服務費,NT$,442,總價,NT$,3292      
和逸高雄中山館,舒適雙床房& 無窗戶,1 房 x 1 晚,NT$,3800,稅金和服務費,NT$,589,總價,NT$,4389      
和逸高雄中山館,舒適客房& 1 張特大雙人床& 無窗戶,1 房 x 1 晚,NT$,3800,稅金和服務費,NT$,589,總價,NT$,4389      
和逸高雄中山館,和逸客房一大床& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,2900,稅金和服務費,NT$,450,總價,NT$,3350      
和逸高雄中山館,和逸客房兩小床& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,2900,稅金和服務費,NT$,450,總價,NT$,3350      
和逸高雄中山館,和逸客房一大床,1 房 x 1 晚,NT$,3225,稅金和服務費,NT$,500,總價,NT$,3725      
和逸高雄中山館,和逸客房一大床,1 房 x 1 晚,NT$,4300,稅金和服務費,NT$,667,總價,NT$,4967      
和逸高雄中山館,和逸客房兩小床,1 房 x 1 晚,NT$,3225,稅金和服務費,NT$,500,總價,NT$,3725      
和逸高雄中山館,和逸客房兩小床,1 房 x 1 晚,NT$,4300,稅金和服務費,NT$,667,總價,NT$,4967      
和逸高雄中山館,和逸景隅客房一大床 ,1 房 x 1 晚,NT$,3600,稅金和服務費,NT$,558,總價,NT$,4158      
和逸高雄中山館,和逸景隅客房一大床 ,1 房 x 1 晚,NT$,4800,稅金和服務費,NT$,744,總價,NT$,5544      
和逸高雄中山館,舒適四人房& 無窗戶& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,3900,稅金和服務費,NT$,605,總價,NT$,4505      
和逸高雄中山館,舒適四人房& 無窗戶,1 房 x 1 晚,NT$,4350,稅金和服務費,NT$,674,總價,NT$,5024      
和逸高雄中山館,舒適四人房& 無窗戶,1 房 x 1 晚,NT$,5800,稅金和服務費,NT$,899,總價,NT$,6699      
和逸高雄中山館,和逸四人房& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,4400,稅金和服務費,NT$,682,總價,NT$,5082      
和逸高雄中山館,和逸四人房,1 房 x 1 晚,NT$,4725,稅金和服務費,NT$,732,總價,NT$,5457      
和逸高雄中山館,和逸四人房,1 房 x 1 晚,NT$,6300,稅金和服務費,NT$,977,總價,NT$,7277      
和選旅,標準客房& 1 張特大雙人床,1 房 x 1 晚,NT$,2792,稅金和服務費,NT$,433,總價,NT$,3225      
和選旅,標準客房& 1 張特大雙人床,1 房 x 1 晚,NT$,3052,稅金和服務費,NT$,473,總價,NT$,3525      
和選旅,標準客房& 2 張單人床,1 房 x 1 晚,NT$,2792,稅金和服務費,NT$,433,總價,NT$,3225      
和選旅,標準客房& 2 張單人床,1 房 x 1 晚,NT$,3052,稅金和服務費,NT$,473,總價,NT$,3525      
和選旅,豪華雙人房& 1 張特大雙人床& 陽台& 高層,1 房 x 1 晚,NT$,4221,稅金和服務費,NT$,654,總價,NT$,4875      
和逸台南西門館,和逸客房4人房,1 房 x 1 晚,NT$,7400,稅金和服務費,NT$,1147,總價,NT$,8547      
和逸台南西門館,和逸客房4人房,1 房 x 1 晚,NT$,5920,稅金和服務費,NT$,918,總價,NT$,6838      
和逸台南西門館,和逸客房4人房(雙人)	,1 房 x 1 晚,NT$,5120,稅金和服務費,NT$,794,總價,NT$,5914      
和逸台南西門館,和逸客房4人房(雙人)	,1 房 x 1 晚,NT$,5400,稅金和服務費,NT$,837,總價,NT$,6237      
和逸台南西門館,和逸客房4人房(雙人)	,1 房 x 1 晚,NT$,6400,稅金和服務費,NT$,992,總價,NT$,7392      
和逸台南西門館,和逸客房4人房& 台灣人限定& 入住時請出示身分證,1 房 x 1 晚,NT$,5700,稅金和服務費,NT$,884,總價,NT$,6584      
和逸台南西門館,卡通頻道和逸客房 (二大床雙人)	,1 房 x 1 晚,NT$,6080,稅金和服務費,NT$,942,總價,NT$,7022      
和逸台南西門館,卡通頻道和逸客房 (二大床),1 房 x 1 晚,NT$,6880,稅金和服務費,NT$,1066,總價,NT$,7946      
和逸台南西門館,卡通頻道和逸客房 (二大床),1 房 x 1 晚,NT$,8600,稅金和服務費,NT$,1333,總價,NT$,9933      
和逸台南西門館,行政和逸客房(二大床) 貴賓需滿12歲方可使用Cozzi+ Lounge交誼廳,1 房 x 1 晚,NT$,7120,稅金和服務費,NT$,1104,總價,NT$,8224      
和逸台南西門館,行政和逸客房(二大床) 貴賓需滿12歲方可使用Cozzi+ Lounge交誼廳,1 房 x 1 晚,NT$,8900,稅金和服務費,NT$,1380,總價,NT$,10280      
和逸台南西門館,和逸客房4人房,1 房 x 1 晚,NT$,5120,稅金和服務費,NT$,794,總價,NT$,5914      
和逸台南西門館,和逸客房4人房,1 房 x 1 晚,NT$,6400,稅金和服務費,NT$,992,總價,NT$,7392      
和風新天地汽車旅館,泊戀禪意,1 房 x 1 晚,NT$,1887,稅金和服務費,NT$,293,總價,NT$,2180      
和風新天地汽車旅館,幽情禪意,1 房 x 1 晚,NT$,2061,稅金和服務費,NT$,319,總價,NT$,2380      
和風新天地汽車旅館,璞玉禪意,1 房 x 1 晚,NT$,2234,稅金和服務費,NT$,346,總價,NT$,2580      
和風新天地汽車旅館,極至天地,1 房 x 1 晚,NT$,2476,稅金和服務費,NT$,384,總價,NT$,2860      
品格子旅店 (西門館),雙鋪間，共用浴室  - 不接受自主管理訂單,1 房 x 1 晚,NT$,664,稅金和服務費,NT$,103,總價,NT$,767      
品格子旅店 (西門館),入住時由飯店安排客房(雙人)&共用浴室 - 不接受自主管理訂單,1 房 x 1 晚,NT$,742,稅金和服務費,NT$,115,總價,NT$,857      
品格子旅店 (西門館),雙人房& 共用浴室 - 不接受自主管理訂單,1 房 x 1 晚,NT$,823,稅金和服務費,NT$,127,總價,NT$,950      
品格子旅店 (西門館),三人房& 共用浴室 -  不接受自主管理訂單,1 房 x 1 晚,NT$,1094,稅金和服務費,NT$,170,總價,NT$,1263      
品格子旅店 (西門館),三人房& 共用浴室 -  不接受自主管理訂單,1 房 x 1 晚,NT$,1152,稅金和服務費,NT$,178,總價,NT$,1330      
品格子旅店 (西門館),四人房& 共用浴室 - 不接受自主管理訂單,1 房 x 1 晚,NT$,1250,稅金和服務費,NT$,194,總價,NT$,1444      
品格子旅店 (西門館),四人房& 共用浴室 - 不接受自主管理訂單,1 房 x 1 晚,NT$,1316,稅金和服務費,NT$,204,總價,NT$,1520      
品格子旅店 (西門館),雙鋪間，共用浴室  - 不接受自主管理訂單,1 房 x 1 晚,NT$,699,稅金和服務費,NT$,108,總價,NT$,807      
品格子旅店 (西門館),入住時由飯店安排客房(雙人)&共用浴室 - 不接受自主管理訂單,1 房 x 1 晚,NT$,781,稅金和服務費,NT$,121,總價,NT$,903      
品格子旅店 (西門館),雙人房& 共用浴室 - 不接受自主管理訂單,1 房 x 1 晚,NT$,781,稅金和服務費,NT$,121,總價,NT$,903      
和風時尚館,標準雙人房,1 房 x 1 晚,NT$,2433,稅金和服務費,NT$,377,總價,NT$,2810      
和風時尚館,Villa 觀月,1 房 x 1 晚,NT$,2780,稅金和服務費,NT$,431,總價,NT$,3211      
和風時尚館,時尚和風 ,1 房 x 1 晚,NT$,2780,稅金和服務費,NT$,431,總價,NT$,3211      
和風時尚館,Villa 峇里,1 房 x 1 晚,NT$,3476,稅金和服務費,NT$,539,總價,NT$,4014      
哉煙煙民宿,山景雙人房,1 房 x 1 晚,NT$,2226,稅金和服務費,NT$,345,總價,NT$,2571      
哉煙煙民宿,精緻雙人房(如有12歲以下孩童入住，請事先與民宿連絡),1 房 x 1 晚,NT$,2226,稅金和服務費,NT$,345,總價,NT$,2571      
哉煙煙民宿,北非四人房,1 房 x 1 晚,NT$,3355,稅金和服務費,NT$,520,總價,NT$,3875      
哉煙煙民宿,北歐四人房,1 房 x 1 晚,NT$,3355,稅金和服務費,NT$,520,總價,NT$,3875      
品文旅,品旅雙人房,1 房 x 1 晚,NT$,3664,稅金和服務費,NT$,568,總價,NT$,4232      
品文旅,品旅雙人房,1 房 x 1 晚,NT$,4377,稅金和服務費,NT$,678,總價,NT$,5056      
品文旅,文漾家庭房,1 房 x 1 晚,NT$,3868,稅金和服務費,NT$,600,總價,NT$,4468      
品文旅,文漾家庭房,1 房 x 1 晚,NT$,4581,稅金和服務費,NT$,710,總價,NT$,5291      
品文旅,樂旅小閣樓房,1 房 x 1 晚,NT$,5497,稅金和服務費,NT$,852,總價,NT$,6349      
品文旅,樂旅小閣樓房,1 房 x 1 晚,NT$,6617,稅金和服務費,NT$,1026,總價,NT$,7643      
喜芃,白色戀人雙人房,1 房 x 1 晚,NT$,2165,稅金和服務費,NT$,335,總價,NT$,2500      
